#iteration sample
-1 0.974178 0.651401 0.732213
-1 0.825103 0.769696 0.253243
-1 0.304629 0.621912 0.716912
-1 0.672799 0.293112 0.464751
-1 0.255405 0.901388 0.244162
-1  0.39961 0.259602 0.767651
-1 0.274252 0.282588 0.473152
-1 0.687989 0.053853 0.698383
-1 0.583606 0.472646 0.324431
-1 0.277788  0.99226 0.485295
-1  0.93328  0.67038 0.140292
-1  0.50108 0.430662 0.859146
-1  0.58975 0.858465 0.605804
-1 0.279953 0.375739 0.677317
-1 0.484746  0.33047 0.535496
-1 0.779009 0.395552 0.420166
-1 0.581504 0.267539 0.893453
-1 0.00248826   0.565938   0.435223
-1 0.947563 0.213087 0.265752
-1 0.716115 0.612444 0.535331
0    0.395062    0.938272 1.04538e-07
1           1 1.04538e-07 1.04538e-07
2 0.311458 0.728851 0.210313
3 3.13613e-07    0.238683    0.739825
4   0.997942   0.516461 0.00617284
5 0.192696  0.90695 0.178792
6  0.27336 0.867435 0.230605
7 0.229157 0.999924 0.222298
8 0.285907 0.540277 0.260429
9 0.210521 0.948584 0.246914
10 0.269175 0.975724 0.233255
11 0.281176 0.679926 0.330834
12    0.326932    0.350336 1.04538e-07
13 0.340776 0.558375 0.157031
14 0.198488 0.420473 0.273713
15 0.264382 0.492729 0.248514
16 0.206676        1 0.175583
17 0.888886 0.999999 0.999997
18 0.227477 0.676872 0.173369
19 0.263214 0.474959 0.265748
20 0.228928 0.888889 0.222222
21 0.254842 0.500937 0.246312
22 0.247799 0.502749 0.249084
23 0.255068 0.520373 0.230275
24 0.143262 0.366252 0.539143
25 0.249327 0.737565 0.143957
26 0.232815 0.899177 0.236626
27  0.24107 0.888886 0.199961
28  0.19982 0.805007 0.194435
29    0.999975 8.46754e-06    0.333308
30 0.222298 0.999924 0.251562
31 0.247837   0.4916  0.26511
32 0.242335 0.480718 0.248094
33 0.222451 0.962277  0.22931
34 0.252928 0.493548 0.254067
35 0.236626  0.89369  0.22428
36  0.22428 0.997942  0.23251
37 0.263451 0.923563 0.272392
38 0.217139 0.872019 0.215434
39 0.229716 0.494464 0.252477
40 0.253086 0.376543 0.240741
41 0.253086 0.421811 0.236626
42 0.221256 0.885183 0.217074
43 0.227023 0.999975 0.228547
44 0.225245 0.973353 0.222248
45 0.222223 0.888889 0.222223
46 0.216049 0.888203 0.216049
47 0.225008 0.888897 0.222225
48 0.226092 0.974233  0.22634
49 0.223518 0.965258 0.222502
50 0.222222 0.881613 0.219021
51 0.224966 0.888889 0.222222
52 0.224966 0.888889 0.222222
53  0.22367  0.96563 0.222756
54 0.223619  0.96563 0.222756
55  0.22367 0.962887 0.222756
56 0.223823 0.962938 0.222756
57  0.22367 0.965681 0.222756
58 0.224966 0.888889 0.222223
59 0.222222 0.881588 0.219016
60 0.224969 0.888892 0.222225
61 0.223636 0.965783  0.22279
62 0.222222 0.881573 0.219008
63 0.226338 0.888889 0.222222
64 0.224509 0.888889 0.222222
65 0.222221 0.881389 0.219021
66 0.223823 0.965681 0.222806
67 0.223823 0.965681 0.222806
68 0.224517 0.888897 0.222231
69 0.226338 0.888889 0.222223
70 0.226337 0.888889 0.222222
71 0.224129 0.965497 0.222739
72 0.224127 0.965512 0.222756
73 0.222221 0.881119 0.219325
74 0.224052 0.888889 0.222223
75 0.223758 0.888889 0.222223
76 0.224229  0.96296 0.222688
77 0.222222 0.881116 0.219478
78 0.224094  0.96563 0.222682
79 0.224077  0.96563 0.222705
80 0.224088 0.965647 0.222694
81 0.224229 0.962938 0.222705
82 0.223746 0.888889 0.222222
83 0.224127  0.96563 0.222756
84 0.224088 0.965606 0.222682
85 0.226338 0.888889 0.222223
86 0.223289 0.888889 0.222222
87 0.222855  0.88889 0.222223
88 0.221975 0.881145 0.220639
89 0.222222 0.888889 0.222222
90 0.222223 0.888889 0.222223
91 0.222223 0.888892 0.222223
92 0.222223 0.888892 0.222225
93 0.220465 0.880659 0.222222
94 0.222298 0.888965 0.222298
95 0.222908 0.890947  0.22428
96 0.222222 0.888889 0.222939
97 0.222298 0.888914 0.223111
98 0.222451 0.889118 0.222908
99 0.222222 0.888889 0.223333
100 0.218424 0.880658 0.222222
101 0.222222 0.888889 0.223474
102 0.222222 0.888889 0.223594
103 0.222222 0.888889 0.223594
104 0.222223 0.888892 0.223725
105 0.222222 0.888889   0.2238
106 0.217954 0.880304 0.222221
107 0.252624 0.710117 0.186746
108 0.223747  0.88889 0.222223
109 0.251715 0.464792 0.244856
110  0.24362  0.38916 0.235491
111 0.253086 0.397119 0.248971
112 0.223747 0.888889 0.222223
113  0.22367 0.888965 0.222298
114 0.223747  0.88889 0.222225
115 0.226414 0.888914 0.222298
116 0.247018 0.706885 0.174079
117 0.223467 0.888892 0.222225
118 0.223594 0.888889 0.222222
119 0.223162  0.96121  0.22367
120 0.223145 0.961634  0.22367
121 0.242045 0.681121  0.21864
122 0.241435 0.677801 0.219606
123 0.240995 0.679444 0.219504
124 0.242086 0.679013 0.219598
125 0.237613  0.68122 0.218861
126  0.22651 0.683469  0.21833
127 0.235305 0.687979  0.21859
128 0.223477 0.888889 0.222222
129 0.238686 0.700504 0.219583
130 0.237921 0.703704 0.216394
131 0.238683 0.703704 0.217021
132 0.235508 0.689046 0.218336
133 0.235406 0.689368 0.217867
134 0.235327 0.689526 0.217446
135  0.23763 0.703704 0.215827
136 0.238686 0.703712 0.216016
137 0.237616 0.703704 0.216245
138 0.237522 0.703704 0.216186
139 0.235254   0.6893 0.217421
140 0.235169 0.689532 0.217184
141 0.235135 0.689566 0.216998
142 0.235101 0.689577 0.216851
143 0.235084 0.689605 0.216761
144 0.237311 0.703704 0.215445
145  0.23478 0.689808   0.2161
146 0.234943 0.689769 0.216744
147 0.234898 0.689758 0.216659
148 0.234567 0.689662 0.216887
149  0.23496 0.689758 0.216885
