#iteration sample
-1 0.653253 0.714844 0.495776
-1 0.293255 0.384224 0.292843
-1 0.0805696  0.429828  0.251116
-1   0.44707 0.0930065 0.0207771
-1 0.723025 0.556249 0.358129
-1  0.389965 0.0632711  0.849606
-1 0.183821 0.581422 0.126998
-1 0.229775 0.124638  0.68572
-1 0.103968 0.887764 0.970873
-1 0.525399 0.660111 0.142485
0 1.16153e-08 1.16153e-08    0.614083
1  0.12928 0.435788 0.686958
2    0.395062           1 3.48459e-08
3 0.231849 0.196873 0.578642
4 0.189546 0.194813 0.686749
5 0.146091 0.894943  0.58073
6 0.266651 0.049967 0.586877
7 0.250343 0.118656 0.628944
8 0.206026 0.632963 0.488825
9  0.19019  0.51715 0.498527
10 0.239363 0.751921 0.587933
11 0.169638 0.730532 0.407941
12  0.222222 0.0495686  0.666667
13    0.279838 8.46754e-06    0.320996
14  0.37755 0.143817 0.532931
15           1    0.755831 9.40838e-07
16  0.144978 0.0570741  0.455664
17 0.243462 0.443047 0.904105
18   0.314815   0.409465 0.00617284
19 0.264518 0.597461 0.293426
20 2.82251e-06    0.800632    0.646793
21 0.318744 0.999997 0.592584
22 0.222197 0.678106 0.510297
23 0.217745 0.667042 0.522044
24  0.22428 0.556241 0.665981
25 0.205409 0.677886 0.529196
26 1.16153e-08           1    0.137859
27 0.333105 0.623609  0.54603
28        1 0.876543 0.444444
29 0.730042 0.804709 0.292231
30 0.234145 0.836389 0.261587
31    0.999771    0.337525 0.000228624
32 1.16153e-08           1    0.740741
33 0.154354 0.694754 0.925052
34 0.210562 0.760021 0.330598
35 0.133745 0.895062 0.351852
36 0.186413 0.386196 0.306889
37 0.207593 0.827163 0.761314
38 0.215062 0.822444  0.18853
39 0.205304 0.185185 0.547325
40 0.221994 0.334019 0.714449
41 0.201653  0.47582 0.249611
42 0.218509 0.788687 0.401157
43 0.192044 0.512574 0.666667
44 0.191434 0.504344 0.666667
45 0.191259 0.508459 0.666667
46 0.191458 0.508307 0.666667
47 0.833333 0.759259 0.549383
48 0.190895  0.50709 0.671761
49 0.191382 0.508611 0.666668
50 0.191424 0.508458 0.666667
51 0.240741 0.166667 0.722222
52 0.206888 0.333359 0.625523
53 0.191163 0.444444 0.730529
54 0.191968 0.444673 0.715821
55 0.191307  0.44447 0.723797
56 0.216049 0.709877 0.393004
57 0.164397 0.784984 0.320631
58 0.306432 0.786542 0.181857
59 0.191085 0.444444 0.723721
60 0.191155 0.432785 0.725372
61 0.190468 0.445209 0.723607
62 0.189309 0.446858 0.723357
63 0.188914 0.447343 0.723363
64 0.188818 0.447163 0.724305
65 0.188838 0.447496  0.72343
66 0.188835 0.447394 0.723453
67 0.188838 0.447494 0.723434
68 0.188818 0.447417 0.723442
69 0.188843 0.447365 0.723518
70 0.188767 0.448585 0.723238
71 0.188835 0.447417 0.723492
72 0.188843 0.447362 0.723518
73 0.188852 0.447366 0.723357
74 0.188869 0.447332 0.723458
75 0.188852 0.447366 0.723442
76 0.188842 0.447394 0.723457
77 0.188869 0.447332 0.723442
78 0.188869 0.447383 0.723363
79  0.18884 0.447366 0.723521
80 0.189072 0.447264 0.723289
81 0.188869 0.447332 0.723453
82 0.188869 0.447388 0.723357
83  0.18884 0.447394 0.723458
84 0.188869   0.4474 0.723357
85 0.188863 0.447339 0.723458
86 0.188869 0.447332 0.723458
87 0.188843 0.447391 0.723458
88 0.189072 0.447417 0.723137
89 0.188869 0.447332 0.723458
90  0.18887 0.447398 0.723364
91 0.188919 0.447315 0.723442
92  0.18887 0.447394 0.723365
93 0.188869 0.447338 0.723457
94 0.188874 0.447339 0.723364
95  0.18884 0.447379 0.723468
96 0.188869 0.447366 0.723453
97 0.188869 0.447367 0.723453
98 0.188869 0.447368 0.723453
99 0.188869 0.447366 0.723458
100  0.18884 0.447394 0.723526
101 0.188843 0.447391 0.723458
102  0.18887 0.447366 0.723453
103 0.188869 0.447366 0.723442
104 0.188919 0.447417 0.723289
105 0.188872 0.447339 0.723457
106 0.188835   0.4474 0.723475
107 0.188869 0.447417  0.72334
108 0.188869 0.447366 0.723453
109 0.188872 0.447364 0.723453
110  0.18884 0.447392 0.723468
111 0.188874 0.447366 0.723451
112 0.188874  0.44736 0.723451
113 0.188869 0.447366 0.723442
114 0.188874 0.447366 0.723458
115 0.188869 0.447417 0.723357
116  0.18884 0.447364 0.723519
117 0.188818 0.447417 0.723492
118 0.188833  0.44856 0.723241
119 0.189072 0.447417 0.723137
120  0.18888 0.447411 0.723363
121 0.188869 0.447377 0.723458
122 0.188878 0.447338 0.723453
123  0.18888   0.4474 0.723364
124 0.188878   0.4474 0.723365
125 0.188835  0.44856 0.723241
126  0.18888 0.447411 0.723365
127 0.188875 0.447391 0.723445
128 0.188879 0.447412 0.723365
129 0.188869 0.447315 0.723442
130 0.189072 0.447417 0.723442
131 0.188919 0.447417 0.723442
132 0.188876 0.447339 0.723468
133 0.188874 0.447394 0.723447
134 0.188835  0.44856  0.72324
135 0.188876 0.447403 0.723445
136  0.18888 0.447433 0.723357
137 0.188919 0.447417 0.723289
138 0.188886 0.447332 0.723453
139 0.188869 0.447366 0.723442
140  0.18888 0.447428 0.723357
141 0.188869 0.447417  0.72334
142 0.188869 0.447417 0.723442
143  0.18888 0.447428 0.723363
144 0.188878 0.447398 0.723447
145 0.188919 0.447417 0.723289
146 0.188869   0.4474 0.723442
147 0.188886 0.447332 0.723458
148 0.188882 0.447422 0.723363
149 0.188836 0.447179  0.72428
150 0.188869   0.4474 0.723447
151 0.188869   0.4474 0.723442
152 0.188615 0.447874 0.723594
153  0.18888 0.447339  0.72347
154 0.188869   0.4474 0.723442
155 0.188876 0.447401 0.723451
156 0.188886 0.447428 0.723363
157 0.188919 0.447417 0.723289
158 0.188882 0.447428 0.723364
159  0.18888 0.447424 0.723363
160 0.188869 0.447315 0.723492
161 0.188869 0.447417 0.723458
162  0.18888   0.4474 0.723442
163  0.18888 0.447332 0.723458
164 0.188869 0.447417  0.72334
165 0.188886 0.447332 0.723458
166 0.188878 0.447401 0.723449
167 0.188879  0.44734 0.723458
168 0.188886 0.447433 0.723357
169 0.188881 0.447425 0.723365
170 0.188919 0.447264 0.723442
171  0.18888  0.44734 0.723458
172 0.188886 0.447315 0.723492
173 0.188878 0.447401 0.723449
174  0.18888   0.4474 0.723447
175  0.18888 0.447445 0.723364
176 0.188869 0.447264 0.723442
177  0.18888  0.44734 0.723467
178 0.188886 0.447332 0.723475
179 0.188886   0.4474 0.723458
180 0.188835 0.448568 0.723267
181 0.188886 0.447433 0.723363
182 0.188882 0.447443 0.723363
183 0.188883 0.447437 0.723365
184 0.188886 0.447417 0.723453
185 0.188919 0.447264 0.723442
186 0.188869 0.447417 0.723442
187 0.189072 0.447417 0.723137
188 0.188869 0.447417 0.723458
189  0.18888 0.447417 0.723442
190 0.188919 0.447417 0.723289
191  0.18888 0.447415 0.723445
192  0.18888 0.447332 0.723458
193  0.18888 0.447338  0.72347
194 0.188869 0.447417 0.723442
195 0.188886  0.44745 0.723357
196 0.188884 0.447443 0.723363
197 0.188869 0.447467  0.72334
198  0.18888 0.447332 0.723475
199 0.188886 0.447445 0.723363
