#iteration sample
-1 0.910523 0.261211 0.128531
-1 0.404776 0.208517 0.771758
-1 0.592209 0.789218 0.250919
-1   0.91899  0.129205 0.0840769
-1  0.56328 0.577179  0.99014
-1  0.963994  0.674833 0.0129343
-1  0.68801 0.041509  0.88388
-1 0.203895 0.308326 0.892303
-1 0.306927 0.573842 0.639448
-1 0.0253688  0.982596   0.50714
0 2.82251e-06   0.0246885    0.999997
1 1.16153e-08    0.518519           1
2    0.130975    0.999999 3.13613e-07
3 0.222146 0.281791 0.999975
4 0.0928805  0.297208  0.846943
5  0.62963        1 0.271604
6   0.981481  0.0185185 0.00617284
7    0.601738    0.166895 1.04538e-07
8    0.912208 3.13613e-07    0.294924
9  0.21159 0.367844 0.920327
10 0.198335 0.258745  0.91561
11 0.213887 0.333336 0.848955
12 0.820032 0.405779 0.740741
13 0.414941  0.81127 0.471735
14 0.819697 0.134548 0.145938
15    0.625513     0.78594 3.13613e-07
16 0.525316  0.59586  0.46425
17  0.11957 0.840649  0.31009
18 0.933623  0.14101 0.132424
19    0.860004    0.222222 3.87176e-09
20  0.835162 0.0739979 0.0633288
21    0.777786 2.82251e-06   0.0562386
22 0.999975 0.780496 0.249987
23 0.861757 0.625297 0.163373
24    0.999992 8.46754e-06    0.666692
25  0.834248   0.11454 0.0299497
26      0.5048    0.449087 3.13613e-07
27  0.829046  0.409775 0.0111963
28 0.666692 0.315577 0.934995
29 3.13613e-07     0.81268    0.252626
30 0.230907 0.926002 0.281825
31  0.888203 0.0130316  0.126886
32  0.26296  0.90209 0.250191
33   0.993827   0.351852 0.00205761
34  0.857197 0.0642999 0.0955232
35  0.63184 0.255423 0.126226
36 0.837511 0.779762 0.156705
37 0.891404  0.76307 0.819006
38  0.734568  0.166667 0.0843621
39  0.888886  0.247916 0.0497468
40  0.814818 0.0720466 0.0601224
41 0.756719 0.231641 0.186187
42 0.212391 0.985139 0.279607
43    0.888889 1.77038e-12   0.0740741
44 0.397656 0.117685 0.139064
45    0.999924 0.000228624    0.196845
46    0.728319 0.000228624    0.221994
47  0.252866  0.203557 0.0840009
48    0.997942 0.000685871    0.999314
49    0.999975    0.158233 2.54026e-05
50 0.414265 0.206265 0.111111
51 0.211731 0.935757 0.320962
52 0.205838 0.936824 0.305026
53 0.267489 0.969821 0.333336
54 0.202259 0.763482  0.45235
55  0.666667         1 0.0246914
56 0.216295 0.837637 0.376973
57 2.54026e-05    0.760428     0.47978
58 0.810699 0.790497 0.388635
59 0.145912 0.884265 0.420216
60 0.229767 0.696616 0.433699
61 0.211249 0.888888 0.335619
62 0.191505 0.756499 0.402047
63 0.285597 0.730313 0.492368
64 0.153518 0.502839 0.442596
65 0.155856 0.636076 0.479958
66 0.259488 0.465249 0.377458
67 0.197531  0.62963 0.429812
68 0.158884  0.46113 0.496703
69 0.518442 0.813062 0.389499
70  0.66374 0.885138 0.161772
71 0.999771 0.999924 0.212391
72 0.222248 0.888863  0.35805
73 0.179012  0.73594 0.458848
74 0.0461058  0.530636  0.557613
75 0.157157 0.542838 0.509092
76 0.543463 0.486185  0.75476
77 3.48459e-08     0.15775    0.288066
78 0.604219 0.696193 0.177855
79 0.185109 0.923259 0.347076
80 0.384316 0.169935 0.115692
81 0.231139 0.777752 0.421862
82 0.533887 0.999992 0.818007
83  0.51641 0.866594 0.632263
84  0.299048  0.999992 0.0721689
85 0.190206 0.830951 0.463691
86 3.48459e-08    0.403292    0.440329
87 0.307691 0.154524 0.151244
88  0.369193  0.161202 0.0908483
89 0.379642 0.170247 0.124391
90   0.932099 0.00617284   0.166667
91 0.409388 0.165368 0.111114
92 0.392877 0.167352  0.11162
93 0.390193 0.168437 0.112886
94  0.816872 0.0834476 0.0720165
95 0.390639 0.168484 0.112994
96 0.389482 0.168326 0.113084
97 0.389261 0.168134 0.113118
98 0.177641  0.83882 0.388889
99 0.216625 0.800767 0.264264
100 0.0639384  0.999771  0.370599
101 0.388911 0.167927 0.113095
102 0.388528 0.167542 0.113236
103 0.220165  0.83882 0.314815
104 0.384774 0.166667 0.117284
105    0.304527 3.48459e-08    0.444444
106 0.252451 0.205761 0.333333
107     0.31092    0.333336 8.46754e-06
108       0.5 0.0555556  0.166667
109  0.697378   0.32777 0.0581466
110 0.697531 0.244399 0.110882
111 0.215214 0.850788 0.333331
112 0.202332 0.999314 0.222908
113  0.820107 0.0772249  0.067794
114 0.222146  0.84766  0.29241
115  0.821445 0.0810937 0.0653948
116  0.809319 0.0740656 0.0748446
117 0.215005 0.903977 0.333336
118  0.820276 0.0785703 0.0664787
119 0.217421 0.847051 0.338134
120  0.818905 0.0788752 0.0672408
121  0.819921 0.0788752 0.0666819
122 0.218945 0.846289  0.33722
123 0.232968 0.876315 0.312986
124 0.239149 0.914089 0.205529
125 0.203704 0.820988   0.3107
126 0.216049 0.833333 0.331276
127 0.216049 0.829218 0.277778
128 0.206159 0.910467 0.338998
129  0.818854 0.0790276  0.067444
130  0.21102 0.852538  0.35048
131  0.819921 0.0787736 0.0665803
132   0.2098 0.903902  0.33341
133  0.819463 0.0788244 0.0668343
134  0.819616 0.0788752 0.0669867
135 0.214678 0.844307 0.339506
136  0.819514 0.0788413 0.0668513
137  0.819616 0.0788752 0.0669867
138 0.209648 0.905121  0.33341
139  0.819565 0.0788244 0.0668343
140  0.818701 0.0790276  0.067444
141  0.819616 0.0788752 0.0665295
142  0.818701 0.0788752  0.067444
143 0.216049 0.858025 0.351852
144  0.818701 0.0788752  0.067444
145 0.216049 0.858025 0.351852
146 0.215592  0.85711 0.351395
147 0.209296 0.888892 0.341561
148 0.215592  0.85711 0.351395
149  0.818854 0.0788752  0.067444
150 0.216049 0.858025 0.351852
151  0.819209 0.0788244 0.0671392
152  0.827169 0.0781978 0.0617199
153 0.216049  0.85711 0.351395
154  0.827163 0.0781921  0.063707
155 0.216049 0.856653 0.351852
156  0.817939 0.0790276  0.067952
157 0.216049 0.858025 0.351852
158 0.216049 0.858025 0.351852
159 0.216049 0.858025 0.351852
160 0.216049 0.858025 0.351852
161 0.216049 0.857567 0.351852
162  0.817787 0.0788752 0.0680537
163   0.81777 0.0790784 0.0680198
164 0.209567  0.88889 0.341561
165 0.216049 0.857415 0.352157
166 0.216049 0.857567 0.352157
167 0.216049 0.857517 0.352258
168 0.216049 0.857567 0.352309
169 0.216049 0.857567 0.352309
170 0.216049 0.858025 0.351852
171  0.804527 0.0843621 0.0761317
172  0.864104  0.184228 0.0839444
173    0.833943 7.62079e-05    0.170629
174   0.44447 0.0370116  0.333359
175  0.999999 0.0152425  0.435046
176     0.79147 8.46754e-06    0.444419
177  0.17284 0.345679 0.333333
178 0.248971 0.952675 0.220165
179 0.696769  0.18709  0.12902
180 0.277778 0.833333 0.191358
181 0.220165 0.829218 0.314815
182   0.82716 0.0740741 0.0693429
183 0.242824 0.888813 0.222146
184 0.499795 0.830855 0.570314
185  0.57006  0.88888 0.737244
186 0.240741  0.76246 0.272291
187 0.216168 0.856856 0.352512
188   0.82098 0.0740741 0.0685672
189   0.82083 0.0740769 0.0677507
190  0.827161 0.0797138 0.0658434
